year;competition_name;competitor;Apollon's Wheels;Max Deadlift;Hummer Push;Timber Carry;Medicine Ball Toss;Hammer Lift;Dumbbell Press;Weight Throw;Super Yoke;Manhood Stones;Austrian Oak;Bale Tote;Cyr Dumbbell;Bag Over Bar;Stone to Shoulder;HÃºsafell Stone;Wheel of Pain;Trial by Stone;Max Squat;Max Log Lift;Steintossen;Car Walk;Farmer's Walk;Atlas Stones;Truck Pull;Natural Stones;Frame Carry;Stone Over Bar;Log Lift;Deadlift;Arm Over Arm Pull;Keg Toss;Squat Lift;Viking Press;Power Stairs;Medley;Axle Press;Tank Pull;Sack Carry;Loading Race;Tire Flip;Hercules Hold;Rock Press;Conan's Wheel;Crucifix Hold;Wheelbarrow Carry;Block Carry;Max Axle Press;Shield Carry;Overhead Medley;Front Hold;Bus Pull;Flip & Drag;Nicol Stones;Deadlift Ladder;Carry & Drag;Deadlift Hold;Fingal's Fingers;Carry Medley;Log Medley;Africa Stone;Sled Pull;Keg Carry;Hip Lift;Carry & Flip;Cross Carry;Pole Push;Safe Lift;Dumbbell Medley;Cyr Dumbbell Ladder;Inver Stones;Rogue-a-Coaster;The Duel;Leg Press;Flag Hoist;McGlashen Stones;Car Flip;Tug of War;Plane Pull;Vertical Lift;Train Pull;Fridge Carry;Ding Carry;Circus Barbell;Kettlebell Toss;Overhead Press;Giant's Medley;Log Ladder;Titan's Turntable;Flintstone Barbell;Max Dumbbell;Basque Circle;Car Pull;Giant Farmer's Walk;Wrestling;Block Press;Norse Hammers;Load & Drag;Bullion Toss;Last Man Standing;Elephant Carry;Load & Carry;Circle of Strength;Loading Medley;Pickaxe Hold;Stone Off;Train Push;Wrecking Ball Hold;Deadlift Machine;Kettlebell Throw;Chain Railway Carriage;Axle Death-Lift
2020;Arnold Strongman Classic;E. Nigmatullin;;;;;;;;;;;;;;;;;;;;;;;;4.0;5.0;;;;;;;;2.0;2.0;;;;;;;;;;;;;;;;;;;;;;4.0;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;B. Haraldsson;;;;;;;;;;;;;;;;;;;;;;;;5.0;3.0;;;;;;;;3.0;4.5;;;;;;;;;;;;;;;;;;;;;;2.0;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Philippi;;;;;;;;;;;;;;;;;;;;;;;;3.0;2.0;;;;;;;;5.0;3.0;;;;;;;;;;;;;;;;;;;;;;3.0;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. Bathaiee;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Pudzianowski;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;5.0;;;;4.0;;;5.0;;;;;;3.0;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;D. Pope;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;3.5;;;;1.0;;;4.0;;;;;;4.0;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Starov;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;3.5;;;;5.0;;;3.0;;;;;;2.0;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. Bourgeois;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;1.0;;;;3.0;;;2.0;;;;;;5.0;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;B. Irwin;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;2.0;;;;2.0;;;1.0;;;;;;1.0;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Virtanen;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;3.5;5.0;;;;;;;;;;;;3.0;;;;;;;;;;;;;;2.0;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;D. Ostlund;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;2.0;3.0;;;;;;;;;;;;1.0;;;;;;;;;;;;;;4.0;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Paulin;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;1.0;2.0;;;;;;;;;;;;5.0;;;;;;;;;;;;;;3.0;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;K. Nee;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;3.5;4.0;;;;;;;;;;;;4.0;;;;;;;;;;;;;;1.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. Toczek;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;5.0;1.0;;;;;;;;;;;;2.0;;;;;;;;;;;;;;5.0;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Marunde;;;;;;;;;;;;;;;;;;;;;;;;5.0;3.0;;;;;3.0;;;;5.0;;5.0;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;T. Mitt;;;;;;;;;;;;;;;;;;;;;;;;4.0;4.0;;;;;2.0;;;;4.0;;4.0;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;T. Hollands;;;;;;;;;;;;;;;;;;;;;;;;2.0;5.0;;;;;4.0;;;;2.0;;3.0;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;C. Waitoa;;;;;;;;;;;;;;;;;;;;;;;;3.0;2.0;;;;;5.0;;;;3.0;;2.0;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;G. Yanli;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;1.0;;;;1.0;;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Pudzianowski;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;5.0;;3.0;;;;5.0;;;;3.0;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;D. Pope;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;2.5;;4.0;;;;2.0;;;;1.0;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;A. Haugen;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;4.0;;5.0;;;;1.0;;;;5.0;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;R. Gharaei;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;1.0;;2.0;;;;4.0;;;;4.0;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Paulin;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;2.5;;1.0;;;;3.0;;;;2.0;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;T. Hollands;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;4.5;;2.0;;;;;;;;3.0;;;;;;;;;;;;;;;;5.0;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;R. Vidzis;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;4.5;;3.0;;;;;;;;5.0;;;;;;;;;;;;;;;;3.0;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Marunde;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;2.5;;5.0;;;;;;;;2.0;;;;;;;;;;;;;;;;4.0;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;D. Ostlund;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;2.5;;4.0;;;;;;;;4.0;;;;;;;;;;;;;;;;2.0;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;G. Yanli;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;0.0;;1.0;;;;;;;;1.0;;;;;;;;;;;;;;;;1.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;P. Pfister;;;;;;;;;;;;;;;;;;;;;;2.0;5.0;;;;;;;1.5;;;;;;;;;;5.0;;;;;;;;;;;;;;;;3.0;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Felix;;;;;;;;;;;;;;;;;;;;;;4.0;4.0;;;;;;;5.0;;;;;;;;;;3.0;;;;;;;;;;;;;;;;1.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Virtanen;;;;;;;;;;;;;;;;;;;;;;5.0;1.0;;;;;;;1.5;;;;;;;;;;1.0;;;;;;;;;;;;;;;;5.0;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;E. Nigmatullin;;;;;;;;;;;;;;;;;;;;;;1.0;3.0;;;;;;;4.0;;;;;;;;;;4.0;;;;;;;;;;;;;;;;2.0;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;D. Sadler;;;;;;;;;;;;;;;;;;;;;;3.0;2.0;;;;;;;3.0;;;;;;;;;;2.0;;;;;;;;;;;;;;;;4.0;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;T. Mitt;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;3.0;;3.0;;;;;;;;1.0;;;4.0;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Dymek;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;4.5;;4.0;;;;;;;;5.0;;;3.0;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;B. Haraldsson;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;2.0;;5.0;;;;;;;;4.0;;;5.0;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;D. Filiou;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;1.0;;2.0;;;;;;;;3.0;;;2.0;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;K. Nee;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;4.5;;1.0;;;;;;;;2.0;;;0.0;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. Wenta;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;3.5;;;;;;5.0;;;;3.0;;;5.0;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. Toczek;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;5.0;;;;;;4.0;;;;5.0;;;3.0;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Thigpen;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;2.0;;;;;;2.0;;;;4.0;;;4.0;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;O. Haugen;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;3.5;;;;;;1.0;;;;2.0;;;0.0;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Samuelsson;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;0.0;;;;;;3.0;;;;0.0;;;0.0;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;T. Mitt;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;5.0;;;;;;4.0;;;;;;4.0;;;;;;;;;;;;;;;;1.0;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;P. Pfister;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;1.0;;;;;;5.0;;;;;;5.0;;;;;;;;;;;;;;;;5.0;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;E. Nigmatullin;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;4.0;;;;;;1.0;;;;;;3.0;;;;;;;;;;;;;;;;2.0;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;D. Filiou;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;2.0;;;;;;3.0;;;;;;1.0;;;;;;;;;;;;;;;;4.0;;;;;;;;;;1.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;D. Sadler;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;3.0;;;;;;2.0;;;;;;2.0;;;;;;;;;;;;;;;;3.0;;;;;;;;;;1.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;D. Pope;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;3.0;5.0;;;5.0;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. Wenta;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;5.0;2.0;;;3.0;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. Todorchev;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;1.0;3.0;;;2.0;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Westaby;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;2.0;4.0;;;4.0;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;K. Gillingham;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;4.0;1.0;;;1.0;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Felix;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;5.0;;;;;;5.0;;;;;;4.0;;;;;;;;;;;;;;;;5.0;;;;;;;;;;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;K. Nee;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;4.0;;;;;;4.0;;;;;;2.0;;;;;;;;;;;;;;;;3.0;;;;;;;;;;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Dymek;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;3.0;;;;;;2.0;;;;;;3.0;;;;;;;;;;;;;;;;1.0;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;F. Trimpl;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;1.0;;;;;;3.0;;;;;;5.0;;;;;;;;;;;;;;;;4.0;;;;;;;;;;1.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;D. Boyer;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;2.0;;;;;;1.0;;;;;;1.0;;;;;;;;;;;;;;;;2.0;;;;;;;;;;1.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Pudzianowski;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;5.0;;;4.0;4.0;;;5.0;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;D. Ostlund;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;2.0;;;5.0;1.0;;;4.0;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Marku;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;3.5;;;1.0;5.0;;;1.0;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Virtanen;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;1.0;;;2.0;2.0;;;3.0;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;B. Haraldsson;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;3.5;;;3.0;3.0;;;2.0;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;T. Hollands;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;1.5;5.0;;4.0;;;;5.0;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Samuelsson;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;5.0;2.0;;5.0;;;;1.0;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;R. Vidzis;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;3.5;4.0;;2.0;;;;4.0;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Bergmann;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;3.5;3.0;;1.0;;;;2.0;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;R. Skog;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;1.5;1.0;;3.0;;;;3.0;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;D. Poundstone;;;;;;;;;;;;;;;;;;;;;;;;4.0;5.0;;;;;5.0;;;;4.0;;;;;;5.0;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Bergmann;;;;;;;;;;;;;;;;;;;;;;;;6.0;3.0;;;;;4.0;;;;5.5;;;;;;4.0;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Felix;;;;;;;;;;;;;;;;;;;;;;;;3.0;6.0;;;;;6.0;;;;3.0;;;;;;6.0;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. PÃ©tursson;;;;;;;;;;;;;;;;;;;;;;;;5.0;4.0;;;;;2.0;;;;2.0;;;;;;2.0;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Dymek;;;;;;;;;;;;;;;;;;;;;;;;2.0;2.0;;;;;3.0;;;;5.5;;;;;;3.0;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;I. Werner;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;1.0;;;;1.0;;;;;;1.0;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;P. Pfister;;;;;;;;;;;;;;;;;;;;;;;;0.0;6.0;;;;;;;5.0;5.0;;;;5.5;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. Wenta;;;;;;;;;;;;;;;;;;;;;;;;6.0;4.0;;;;;;;2.5;3.0;;;;5.5;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Ã…rsjÃ¶;;;;;;;;;;;;;;;;;;;;;;;;4.0;3.0;;;;;;;6.0;4.0;;;;2.5;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;R. Skog;;;;;;;;;;;;;;;;;;;;;;;;5.0;5.0;;;;;;;4.0;1.0;;;;2.5;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;O. Thompson;;;;;;;;;;;;;;;;;;;;;;;;3.0;2.0;;;;;;;2.5;6.0;;;;4.0;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;T. Ide;;;;;;;;;;;;;;;;;;;;;;;;2.0;1.0;;;;;;;1.0;2.0;;;;1.0;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;T. Mitt;;;;;;;;;;;;;;;;;;;;;;;;5.0;5.0;;;;;2.0;;6.0;;;;;5.5;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;T. Hollands;;;;;;;;;;;;;;;;;;;;;;;;6.0;6.0;;;;;4.0;;3.0;;;;;3.5;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;K. Nee;;;;;;;;;;;;;;;;;;;;;;;;4.0;2.0;;;;;6.0;;5.0;;;;;5.5;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;E. Nigmatullin;;;;;;;;;;;;;;;;;;;;;;;;3.0;3.0;;;;;3.0;;3.0;;;;;3.5;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
