year;competition_name;competitor;Apollon's Wheels;Max Deadlift;Hummer Push;Timber Carry;Medicine Ball Toss;Hammer Lift;Dumbbell Press;Weight Throw;Super Yoke;Manhood Stones;Austrian Oak;Bale Tote;Cyr Dumbbell;Bag Over Bar;Stone to Shoulder;Húsafell Stone;Wheel of Pain;Trial by Stone;Max Squat;Max Log Lift;Steintossen;Webster Stones;Stones of Strength;Car Walk;Farmer's Walk;Atlas Stones;Truck Pull;Natural Stones;Frame Carry;Stone Over Bar;Log Lift;Deadlift;Arm Over Arm Pull;Keg Toss;Squat Lift;Viking Press;Power Stairs;Medley;Axle Press;Tank Pull;Sack Carry;Loading Race;Tire Flip;Hercules Hold;Rock Press;Conan's Wheel;Crucifix Hold;Wheelbarrow Carry;Block Carry;Max Axle Press;Shield Carry;Overhead Medley;Front Hold;Bus Pull;Flip & Drag;Nicol Stones;Deadlift Ladder;Carry & Drag;Deadlift Hold;Fingal's Fingers;Carry Medley;Log Medley;Africa Stone;Sled Pull;Keg Carry;Hip Lift;Carry & Flip;Cross Carry;Pole Push;Safe Lift;Dumbbell Medley;Cyr Dumbbell Ladder;Inver Stones;Rogue-a-Coaster;The Duel;Leg Press;Medley #1;Chest Press;Medley #2;Flag Hoist;McGlashen Stones;Car Flip;Tug of War;Plane Pull;Vertical Lift;Train Pull;Fridge Carry;Ding Carry;Circus Barbell;Kettlebell Toss;Overhead Press;Giant's Medley;Log Ladder;Titan's Turntable;Flintstone Barbell;Max Dumbbell;Basque Circle;Car Pull;Giant Farmer's Walk;Wrestling;Block Press;Norse Hammers;Load & Drag;Bullion Toss;Last Man Standing;Elephant Carry;Load & Carry;Circle of Strength;Loading Medley;Pickaxe Hold;Stone Off;Train Push;Wrecking Ball Hold;Deadlift Machine;Chain Railway Carriage;Axle Death-Lift
2009;Giants Live Mohegan Sun;J. Marku;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;m;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Giants Live Mohegan Sun;G. Benderoth;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;m;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Giants Live Poland;J. Dymek;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;reps;;;;reps;s;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Giants Live Poland;M. Felix;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;reps;;;;reps;s;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Giants Live Poland;S. Pétursson;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;reps;;;;reps;s;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Giants Live Poland;K. Nee;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;reps;;;;reps;s;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Giants Live Poland;D. Sadler;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;reps;;;;reps;reps;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Giants Live Poland;L. Shahlaei;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;reps;;;;reps;reps;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Giants Live Poland;S. �ukawski;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;reps;;;;;reps;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Giants Live Poland;K. Ilin;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;reps;;;;;reps;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Giants Live Poland;D. Antoniok;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;reps;;;;;reps;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Giants Live Poland;T. Mitt;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;reps;;;;;reps;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Giants Live Poland;R. Gulbis;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;reps;;;;;reps;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Giants Live Poland;R. Frampton;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;reps;;;;;reps;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Viking Power Challenge;T. Ortmayer;;;;;;;;;s;;;;;;;;;;;kg;;;;;;s;;;;;;reps;;;;;;s;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Viking Power Challenge;R. Skog;;;;;;;;;s;;;;;;;;;;;kg;;;;;;s;;;;;;reps;;;;;;s;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Viking Power Challenge;M. Koklyaev;;;;;;;;;s;;;;;;;;;;;kg;;;;;;reps;;;;;;reps;;;;;;s;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Viking Power Challenge;S. Pétursson;;;;;;;;;s;;;;;;;;;;;kg;;;;;;reps;;;;;;reps;;;;;;s;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Viking Power Challenge;K. Nee;;;;;;;;;s;;;;;;;;;;;kg;;;;;;reps;;;;;;reps;;;;;;m;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Viking Power Challenge;J. Marku;;;;;;;;;s;;;;;;;;;;;kg;;;;;;reps;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Viking Power Challenge;J. Årsjö;;;;;;;;;s;;;;;;;;;;;kg;;;;;;reps;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Viking Power Challenge;S. Toczek;;;;;;;;;s;;;;;;;;;;;kg;;;;;;reps;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Viking Power Challenge;O. Hansen;;;;;;;;;m;;;;;;;;;;;kg;;;;;;reps;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Viking Power Challenge;B. Solvang;;;;;;;;;m;;;;;;;;;;;kg;;;;;;reps;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Viking Power Challenge;J. Dymek;;;;;;;;;s;;;;;;;;;;;kg;;;;;;reps;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Viking Power Challenge;O. Øxnevad;;;;;;;;;m;;;;;;;;;;;kg;;;;;;reps;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Poland;V. Lalas;;;;;;;;;;;;;;;;;;;;;;;;;s;s;s;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;s;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Poland;R. Szczepański;;;;;;;;;;;;;;;;;;;;;;;;;s;s;s;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;s;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Poland;J. Kułaga;;;;;;;;;;;;;;;;;;;;;;;;;s;s;s;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;s;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Poland;S. Toczek;;;;;;;;;;;;;;;;;;;;;;;;;m;s;s;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;s;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Poland;D. Sadler;;;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;s;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Poland;A. Kazeļņiks;;;;;;;;;;;;;;;;;;;;;;;;;m;reps;s;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Poland;A. Klyushev;;;;;;;;;;;;;;;;;;;;;;;;;s;reps;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;s;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Poland;S. Pétursson;;;;;;;;;;;;;;;;;;;;;;;;;s;reps;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Poland;S. Kurek;;;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Poland;A. Haugen;;;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Poland;A. Moonen;;;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Poland;K. Nee;;;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live South Africa;B. Shaw;;;;;;;;;;;;;;;;;;;;kg;;;;;s;s;;;;;;reps;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live South Africa;M. Koklyaev;;;;;;;;;;;;;;;;;;;;kg;;;;;s;s;;;;;;reps;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live South Africa;T. Hollands;;;;;;;;;;;;;;;;;;;;kg;;;;;s;s;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live South Africa;S. Pétursson;;;;;;;;;;;;;;;;;;;;kg;;;;;s;s;;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live South Africa;M. Felix;;;;;;;;;;;;;;;;;;;;kg;;;;;s;s;;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live South Africa;E. Smit;;;;;;;;;;;;;;;;;;;;kg;;;;;s;s;;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live South Africa;F. Scheun;;;;;;;;;;;;;;;;;;;;kg;;;;;m;s;;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live South Africa;K. Ilin;;;;;;;;;;;;;;;;;;;;kg;;;;;m;s;;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live South Africa;R. Skog;;;;;;;;;;;;;;;;;;;;kg;;;;;m;s;;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live South Africa;G. van Staden;;;;;;;;;;;;;;;;;;;;kg;;;;;m;reps;;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live South Africa;A. Sweeney;;;;;;;;;;;;;;;;;;;;kg;;;;;m;reps;;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live South Africa;V. Mseswa;;;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Turkey;Ž. Savickas;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;reps;reps;;;;;;s;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Turkey;B. Shaw;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;reps;reps;;;;;;s;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Turkey;S. Pétursson;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;reps;reps;;;;;;s;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Turkey;L. Shahlaei;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;reps;reps;;;;;;s;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Turkey;P. Pîrjol;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;reps;reps;;;;;;s;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Turkey;M. Felix;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;reps;reps;;;;;;s;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Turkey;K. Ilin;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;reps;reps;;;;;;s;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Turkey;E. Katona;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;reps;reps;;;;;;s;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Turkey;S. Todorchev;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;reps;reps;;;;;;s;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Turkey;R. Skog;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;reps;reps;;;;;;s;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Ukraine;D. Poundstone;;;;;;;reps;;s;;;;;;;;;;;;;;;;;s;;;;;;reps;m;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Ukraine;L. Shahlaei;;;;;;;reps;;s;;;;;;;;;;;;;;;;;s;;;;;;reps;m;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Ukraine;J. Årsjö;;;;;;;reps;;s;;;;;;;;;;;;;;;;;s;;;;;;reps;m;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Ukraine;A. Klyushev;;;;;;;reps;;s;;;;;;;;;;;;;;;;;reps;;;;;;reps;m;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Ukraine;K. Ilin;;;;;;;reps;;s;;;;;;;;;;;;;;;;;reps;;;;;;reps;m;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Ukraine;V. Kalinichenko;;;;;;;reps;;s;;;;;;;;;;;;;;;;;reps;;;;;;reps;m;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Ukraine;J. Dymek;;;;;;;reps;;s;;;;;;;;;;;;;;;;;reps;;;;;;reps;m;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Ukraine;R. Frampton;;;;;;;reps;;s;;;;;;;;;;;;;;;;;reps;;;;;;reps;m;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Ukraine;S. Romanchuk;;;;;;;;;s;;;;;;;;;;;;;;;;;reps;;;;;;reps;m;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Ukraine;W. Brant;;;;;;;;;s;;;;;;;;;;;;;;;;;reps;;;;;;reps;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Ukraine;A. Dubrovskiy;;;;;;;;;m;;;;;;;;;;;;;;;;;reps;;;;;;reps;m;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Ukraine;M. Petrík;;;;;;;;;s;;;;;;;;;;;;;;;;;reps;;;;;;reps;m;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Giants Live Ukraine;O. Berzuk;;;;;;;;;s;;;;;;;;;;;;;;;;;reps;;;;;;reps;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;Giants Live Finland;M. Wildauer;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;reps;reps;;;;;;;;;;s;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;Giants Live Finland;V. Blekaitis;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;reps;reps;;;;;;;;;;s;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;Giants Live Finland;R. Heinla;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;reps;reps;;;;;;;;;;s;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;Giants Live Finland;A. Kazeļņiks;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;reps;reps;;;;;;;;;;implements;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;Giants Live Finland;T. Lotta;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;reps;reps;;;;;;;;;;s;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;Giants Live Finland;J. Järvi;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;reps;reps;;;;;;;;;;s;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;Giants Live Finland;R. Frampton;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;reps;reps;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;Giants Live Finland;E. Aune;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;reps;reps;;;;;;;;;;implements;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;Giants Live Finland;M. Leitis;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;reps;reps;;;;;;;;;;implements;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;Giants Live Finland;J. Kirselä;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;reps;reps;;;;;;;;;;implements;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;Giants Live Poland;K. Radzikowski;;;;;;;;;s;;;;;;;;;;;;;;;;;s;;;;;reps;reps;s;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;Giants Live Poland;M. Jenkins;;;;;;;;;s;;;;;;;;;;;;;;;;;s;;;;;reps;reps;s;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;Giants Live Poland;M. Baron;;;;;;;;;s;;;;;;;;;;;;;;;;;s;;;;;reps;reps;s;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;Giants Live Poland;H. Björnsson;;;;;;;;;s;;;;;;;;;;;;;;;;;s;;;;;reps;reps;s;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;Giants Live Poland;T. Hollands;;;;;;;;;s;;;;;;;;;;;;;;;;;s;;;;;reps;reps;s;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;Giants Live Poland;T. Kowal;;;;;;;;;s;;;;;;;;;;;;;;;;;s;;;;;reps;reps;s;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;Giants Live Poland;�. Nagy;;;;;;;;;s;;;;;;;;;;;;;;;;;stones;;;;;reps;reps;s;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
